Casal2
Call: casal2 -e -c config_betadiff.csl2 
Date: Tue May 17 20:44:54 2022
Seed: 77094
Version: v22.05 (2022-05-16)
Copyright (c) 2017-2022, NIWA (www.niwa.co.nz)
Environment: User=marshc Machine=NIWA-1008960 OS=Windows_NT PID=9284


*objective_function[obj]
values {vector}
2001 stock 18 0 0.0047 0.0096912 -0.0049912 23 0 90.2411 -0.586241
2001 stock 19 0 0.0296 0.0299457 -0.000345699 23 0 90.2411 6.42886
2002 stock 3 0 0.0527 0.0857783 -0.0330783 24 0 94.1646 29.5107
2002 stock 4 0 0.0445 0.0524224 -0.00792244 24 0 94.1646 15.3336
2002 stock 5 0 0.0387 0.0791221 -0.0404221 24 0 94.1646 28.4147
2002 stock 6 0 0.0478 0.0860599 -0.0382599 24 0 94.1646 30.3358
2002 stock 7 0 0.0913 0.0992746 -0.00797461 24 0 94.1646 31.3391
2002 stock 8 0 0.1144 0.110694 0.00370553 24 0 94.1646 34.1954
2002 stock 9 0 0.1172 0.106048 0.0111519 24 0 94.1646 32.0351
2002 stock 10 0 0.1324 0.102141 0.0302586 24 0 94.1646 29.3748
2002 stock 11 0 0.1077 0.0893532 0.0183468 24 0 94.1646 25.8918
2002 stock 12 0 0.0952 0.0597028 0.0354972 24 0 94.1646 15.0253
2002 stock 13 0 0.0576 0.0341856 0.0234144 24 0 94.1646 7.23827
2002 stock 14 0 0.0287 0.0221409 0.0065591 24 0 94.1646 3.89046
2002 stock 15 0 0.0131 0.0161346 -0.00303465 24 0 94.1646 2.13139
2002 stock 16 0 0.0098 0.0121522 -0.00235219 24 0 94.1646 0.600201
2002 stock 17 0 0.0027 0.00959558 -0.00689558 24 0 94.1646 -0.506673
2002 stock 18 0 0.0047 0.00799394 -0.00329394 24 0 94.1646 -1.12502
2002 stock 19 0 0.0413 0.0271999 0.0141001 24 0 94.1646 5.30426
2003 stock 3 0 0.0388 0.0690927 -0.0302927 10 0 39.2352 6.0027
2003 stock 4 0 0.1001 0.0906866 0.00941337 10 0 39.2352 7.15335
2003 stock 5 0 0.0304 0.0586642 -0.0282642 10 0 39.2352 4.70247
2003 stock 6 0 0.1096 0.0801906 0.0294094 10 0 39.2352 5.57758
2003 stock 7 0 0.0609 0.0865798 -0.0256798 10 0 39.2352 7.7971
2003 stock 8 0 0.1157 0.0960432 0.0196568 10 0 39.2352 7.47898
2003 stock 9 0 0.0837 0.102822 -0.0191224 10 0 39.2352 9.3615
2003 stock 10 0 0.0741 0.0968553 -0.0227553 10 0 39.2352 8.83341
2003 stock 11 0 0.1217 0.0898811 0.0318189 10 0 39.2352 6.55165
2003 stock 12 0 0.0897 0.07628 0.01342 10 0 39.2352 5.49194
2003 stock 13 0 0.0349 0.0511382 -0.0162382 10 0 39.2352 3.37954
2003 stock 14 0 0.0433 0.0293375 0.0139625 10 0 39.2352 0.404593
2003 stock 15 0 0.0176 0.0182813 -0.000681281 10 0 39.2352 -0.901972
2003 stock 16 0 0.0002 0.0128601 -0.0126601 10 0 39.2352 -3.65624
2003 stock 17 0 0.0076 0.00946487 -0.00186487 10 0 39.2352 -2.19437
2003 stock 18 0 0.0133 0.00726902 0.00603098 10 0 39.2352 -1.93891
2003 stock 19 0 0.0586 0.0245531 0.0340469 10 0 39.2352 -0.0817075
2004 stock 3 0 0.0319 0.0974122 -0.0655122 16 0 62.7764 22.6078
2004 stock 4 0 0.0301 0.0768986 -0.0467986 16 0 62.7764 16.3298
2004 stock 5 0 0.0306 0.092381 -0.061781 16 0 62.7764 21.183
2004 stock 6 0 0.0536 0.0632127 -0.00961273 16 0 62.7764 10.4378
2004 stock 7 0 0.0893 0.0771714 0.0121286 16 0 62.7764 12.2341
2004 stock 8 0 0.0821 0.0815315 0.000568516 16 0 62.7764 13.6526
2004 stock 9 0 0.1564 0.0862859 0.0701141 16 0 62.7764 12.0188
2004 stock 10 0 0.0579 0.0887933 -0.0308933 16 0 62.7764 17.1096
2004 stock 11 0 0.1151 0.0822559 0.0328441 16 0 62.7764 12.4294
2004 stock 12 0 0.0998 0.0740281 0.0257719 16 0 62.7764 11.0662
2004 stock 13 0 0.1081 0.0612834 0.0468166 16 0 62.7764 7.93718
2004 stock 14 0 0.0475 0.041279 0.00622101 16 0 62.7764 5.1998
2004 stock 15 0 0.0339 0.0238687 0.0100313 16 0 62.7764 1.56589
2004 stock 16 0 0.0179 0.0144671 0.00343288 16 0 62.7764 -0.309078
2004 stock 17 0 0.0131 0.00986128 0.00323872 16 0 62.7764 -1.28192
2004 stock 18 0 0.0002 0.00711364 -0.00691364 16 0 62.7764 -4.02889
2004 stock 19 0 0.0325 0.0221562 0.0103438 16 0 62.7764 1.22037
2005 stock 3 0 0.4424 0.307544 0.134856 16 0 62.7764 52.222
2005 stock 4 0 0.1235 0.0836597 0.0398403 16 0 62.7764 12.4571
2005 stock 5 0 0.044 0.0623177 -0.0183177 16 0 62.7764 10.7785
2005 stock 6 0 0.043 0.0679621 -0.0249621 16 0 62.7764 12.4142
2005 stock 7 0 0.0604 0.0485125 0.0118875 16 0 62.7764 6.47655
2005 stock 8 0 0.0319 0.0534555 -0.0215555 16 0 62.7764 9.16121
2005 stock 9 0 0.0147 0.055527 -0.040827 16 0 62.7764 11.6751
2005 stock 10 0 0.0492 0.0568592 -0.00765921 16 0 62.7764 9.01707
2005 stock 11 0 0.0292 0.0570003 -0.0278003 16 0 62.7764 10.3989
2005 stock 12 0 0.0148 0.0523031 -0.0375031 16 0 62.7764 10.5902
2005 stock 13 0 0.0282 0.0461116 -0.0179116 16 0 62.7764 7.3594
2005 stock 14 0 0.0292 0.0375028 -0.00830277 16 0 62.7764 4.97305
2005 stock 15 0 0.0154 0.0254389 -0.0100389 16 0 62.7764 2.37838
2005 stock 16 0 0.0135 0.0148913 -0.00139131 16 0 62.7764 -0.239361
2005 stock 17 0 0.0077 0.00886372 -0.00116372 16 0 62.7764 -1.68969
2005 stock 18 0 0.0136 0.00586846 0.00773154 16 0 62.7764 -1.83299
2005 stock 19 0 0.0392 0.0161821 0.0230179 16 0 62.7764 0.042409
2006 stock 3 0 0.2396 0.15012 0.0894797 20 0 78.4705 32.3694
2006 stock 4 0 0.2879 0.279444 0.00845627 20 0 78.4705 71.2181
2006 stock 5 0 0.087 0.086323 0.000677028 20 0 78.4705 20.2584
2006 stock 6 0 0.0462 0.0582232 -0.0120232 20 0 78.4705 13.5231
2006 stock 7 0 0.0703 0.0586208 0.0116792 20 0 78.4705 12.1518
2006 stock 8 0 0.067 0.0433528 0.0236472 20 0 78.4705 7.5869
2006 stock 9 0 0.0324 0.0440247 -0.0116247 20 0 78.4705 9.56971
2006 stock 10 0 0.0317 0.0449529 -0.0132529 20 0 78.4705 9.95483
2006 stock 11 0 0.0368 0.0445878 -0.0077878 20 0 78.4705 9.45145
2006 stock 12 0 0.0283 0.0433399 -0.0150399 20 0 78.4705 9.65225
2006 stock 13 0 0.0237 0.0389833 -0.0152833 20 0 78.4705 8.45381
2006 stock 14 0 0.0115 0.0334002 -0.0219002 20 0 78.4705 7.61134
2006 stock 15 0 0.0121 0.0264889 -0.0143889 20 0 78.4705 4.79671
2006 stock 16 0 0.0133 0.0179124 -0.00461235 20 0 78.4705 1.63221
2006 stock 17 0 0.01 0.0105079 -0.000507903 20 0 78.4705 -0.678888
2006 stock 18 0 0.0001 0.00609942 -0.00599942 20 0 78.4705 -4.18656
2006 stock 19 0 0.0022 0.0136189 -0.0114189 20 0 78.4705 0.384381
2007 stock 3 0 0.0993 0.126993 -0.0276931 21 0 82.394 35.7135
2007 stock 4 0 0.1484 0.153041 -0.00464092 21 0 82.394 41.1568
2007 stock 5 0 0.2786 0.249117 0.029483 21 0 82.394 65.8621
2007 stock 6 0 0.1096 0.0898857 0.0197143 21 0 82.394 21.5153
2007 stock 7 0 0.0726 0.0533345 0.0192655 21 0 82.394 11.2114
2007 stock 8 0 0.0281 0.0497069 -0.0216069 21 0 82.394 12.9703
2007 stock 9 0 0.0516 0.0374291 0.0141709 21 0 82.394 6.94923
2007 stock 10 0 0.0376 0.0354358 0.00216419 21 0 82.394 6.91839
2007 stock 11 0 0.0495 0.0354114 0.0140886 21 0 82.394 6.3827
2007 stock 12 0 0.0135 0.0341553 -0.0206553 21 0 82.394 8.33889
2007 stock 13 0 0.0165 0.0322736 -0.0157736 21 0 82.394 7.21248
2007 stock 14 0 0.0319 0.0284821 0.0034179 21 0 82.394 4.8226
2007 stock 15 0 0.0388 0.023815 0.014985 21 0 82.394 3.11106
2007 stock 16 0 0.0064 0.0184784 -0.0120784 21 0 82.394 2.5197
2007 stock 17 0 0.0106 0.0124588 -0.00185881 21 0 82.394 0.105891
2007 stock 18 0 0.0001 0.00733601 -0.00723601 21 0 82.394 -3.25179
2007 stock 19 0 0.0068 0.0126463 -0.00584634 21 0 82.394 0.186717
2008 stock 3 0 0.0153 0.050205 -0.034905 17 0 66.6999 10.8551
2008 stock 4 0 0.1008 0.13395 -0.0331496 17 0 66.6999 28.671
2008 stock 5 0 0.1202 0.163918 -0.0437176 17 0 66.6999 35.9924
2008 stock 6 0 0.3307 0.235471 0.0952291 17 0 66.6999 43.3686
2008 stock 7 0 0.0911 0.0974188 -0.00631879 17 0 66.6999 18.8303
2008 stock 8 0 0.1118 0.0511372 0.0606628 17 0 66.6999 6.38623
2008 stock 9 0 0.0304 0.0443671 -0.0139671 17 0 66.6999 7.50029
2008 stock 10 0 0.0941 0.0336938 0.0604062 17 0 66.6999 3.07142
2008 stock 11 0 0.0185 0.0301637 -0.0116637 17 0 66.6999 4.04262
2008 stock 12 0 0.0213 0.0293807 -0.00808072 17 0 66.6999 3.67738
2008 stock 13 0 0.0187 0.0276475 -0.00894749 17 0 66.6999 3.301
2008 stock 14 0 0.0138 0.025444 -0.011644 17 0 66.6999 2.8894
2008 stock 15 0 0.0172 0.0220401 -0.00484015 17 0 66.6999 1.78839
2008 stock 16 0 0.0001 0.0180351 -0.0179351 17 0 66.6999 1.78292
2008 stock 17 0 0.0097 0.0137229 -0.00402294 17 0 66.6999 -0.337514
2008 stock 18 0 0.0061 0.00921861 -0.00311861 17 0 66.6999 -1.5882
2008 stock 19 0 0.0001 0.0141872 -0.0140872 17 0 66.6999 -0.461283
2009 stock 3 0 0.0539 0.0898828 -0.0359828 27 0 105.935 36.626
2009 stock 4 0 0.0498 0.0566131 -0.00681309 27 0 105.935 19.7736
2009 stock 5 0 0.1413 0.130518 0.0107818 27 0 105.935 47.2013
2009 stock 6 0 0.1398 0.162492 -0.0226922 27 0 105.935 63.1732
2009 stock 7 0 0.2082 0.20847 -0.000269823 27 0 105.935 78.7255
2009 stock 8 0 0.1102 0.0963637 0.0138363 27 0 105.935 33.5817
2009 stock 9 0 0.0759 0.045983 0.029917 27 0 105.935 12.9672
2009 stock 10 0 0.055 0.0373754 0.0176246 27 0 105.935 10.3244
2009 stock 11 0 0.0394 0.0285 0.0109 27 0 105.935 7.24079
2009 stock 12 0 0.0249 0.0244666 0.000433443 27 0 105.935 6.22991
2009 stock 13 0 0.0247 0.0231795 0.00152052 27 0 105.935 5.64071
2009 stock 14 0 0.027 0.021359 0.00564105 27 0 105.935 4.69281
2009 stock 15 0 0.0184 0.0191966 -0.000796576 27 0 105.935 4.14418
2009 stock 16 0 0.0172 0.0163379 0.000862106 27 0 105.935 2.87993
2009 stock 17 0 0.0102 0.0131188 -0.00291879 27 0 105.935 1.66818
2009 stock 18 0 0.0024 0.00981055 -0.00741055 27 0 105.935 0.215534
2009 stock 19 0 0.0016 0.0163331 -0.0147331 27 0 105.935 4.61205
2010 stock 3 0 0.0722 0.0780565 -0.00585649 16 0 62.7764 13.2794
2010 stock 4 0 0.089 0.0903364 -0.00133641 16 0 62.7764 15.5359
2010 stock 5 0 0.1032 0.0628712 0.0403288 16 0 62.7764 8.41788
2010 stock 6 0 0.1441 0.125403 0.0186966 16 0 62.7764 21.5825
2010 stock 7 0 0.1502 0.158232 -0.00803238 16 0 62.7764 29.5873
2010 stock 8 0 0.1771 0.184905 -0.00780515 16 0 62.7764 34.9131
2010 stock 9 0 0.072 0.0934584 -0.0214584 16 0 62.7764 17.3676
2010 stock 10 0 0.0446 0.0420749 0.00252515 16 0 62.7764 5.49333
2010 stock 11 0 0.0387 0.0319302 0.00676985 16 0 62.7764 3.26831
2010 stock 12 0 0.0193 0.0242064 -0.00490644 16 0 62.7764 1.93128
2010 stock 13 0 0.0163 0.0199957 -0.00369566 16 0 62.7764 0.95133
2010 stock 14 0 0.0221 0.0182848 0.00381524 16 0 62.7764 0.495094
2010 stock 15 0 0.0219 0.0164336 0.00546637 16 0 62.7764 0.103466
2010 stock 16 0 0.0173 0.0143723 0.0029277 16 0 62.7764 -0.331922
2010 stock 17 0 0.0058 0.0119646 -0.00616457 16 0 62.7764 -1.07975
2010 stock 18 0 0.0061 0.00940119 -0.00330119 16 0 62.7764 -1.67635
2010 stock 19 0 0.0001 0.018073 -0.017973 16 0 62.7764 1.17564
2011 stock 3 0 0.063 0.070323 -0.00732299 13 0 51.0058 8.4498
2011 stock 4 0 0.0511 0.0826481 -0.0315481 13 0 51.0058 11.6319
2011 stock 5 0 0.177 0.08973 0.08727 13 0 51.0058 8.75459
2011 stock 6 0 0.0599 0.0683668 -0.0084668 13 0 51.0058 8.18817
2011 stock 7 0 0.1653 0.119154 0.0461455 13 0 51.0058 14.06
2011 stock 8 0 0.1108 0.150326 -0.0395263 13 0 51.0058 22.5312
2011 stock 9 0 0.1187 0.162638 -0.0439382 13 0 51.0058 24.6744
2011 stock 10 0 0.0711 0.0881401 -0.0170401 13 0 51.0058 11.6891
2011 stock 11 0 0.0168 0.0386909 -0.0218909 13 0 51.0058 3.96694
2011 stock 12 0 0.034 0.0272436 0.00675635 13 0 51.0058 1.19842
2011 stock 13 0 0.043 0.0204098 0.0225902 13 0 51.0058 0.106752
2011 stock 14 0 0.0095 0.0163319 -0.00683195 13 0 51.0058 -0.656097
2011 stock 15 0 0.0011 0.0144045 -0.0133045 13 0 51.0058 -1.58706
2011 stock 16 0 0.0211 0.0126406 0.00845941 13 0 51.0058 -1.03795
2011 stock 17 0 0.0241 0.0107801 0.0133199 13 0 51.0058 -1.19677
2011 stock 18 0 0.0319 0.00878514 0.0231149 13 0 51.0058 -1.22004
2011 stock 19 0 0.0019 0.0193863 -0.0174863 13 0 51.0058 -0.0635338
2012 stock 3 0 0.0491 0.0673427 -0.0182427 13 0 51.0058 8.46828
2012 stock 4 0 0.0619 0.075175 -0.013275 13 0 51.0058 9.47352
2012 stock 5 0 0.1059 0.0856598 0.0202402 13 0 51.0058 9.83878
2012 stock 6 0 0.1332 0.0885521 0.0446479 13 0 51.0058 9.5662
2012 stock 7 0 0.0625 0.0720612 -0.00956115 13 0 51.0058 8.81778
2012 stock 8 0 0.1253 0.111772 0.0135283 13 0 51.0058 14.0498
2012 stock 9 0 0.1391 0.139293 -0.000192769 13 0 51.0058 18.8182
2012 stock 10 0 0.0591 0.141597 -0.0824969 13 0 51.0058 24.5991
2012 stock 11 0 0.0947 0.0809791 0.0137209 13 0 51.0058 9.33645
2012 stock 12 0 0.0313 0.0355447 -0.00424473 13 0 51.0058 2.74898
2012 stock 13 0 0.0382 0.0231005 0.0150995 13 0 51.0058 0.503223
2012 stock 14 0 0.0314 0.0169686 0.0144314 13 0 51.0058 -0.371919
2012 stock 15 0 0.0111 0.0131946 -0.00209464 13 0 51.0058 -1.17689
2012 stock 16 0 0.0103 0.0112149 -0.000914944 13 0 51.0058 -1.51545
2012 stock 17 0 0.0001 0.00960159 -0.00950159 13 0 51.0058 -4.10692
2012 stock 18 0 0.0074 0.00799165 -0.000591651 13 0 51.0058 -2.12901
2012 stock 19 0 0.0394 0.0199519 0.0194481 13 0 51.0058 0.0471804
*end

*observation[chatOBSwst]
observation_type: process_removals_by_age
likelihood: multinomial
Values {dataframe}
year category age length observed expected residual error_value process_error adjusted_error neglogLike pearsons_residuals
1992 stock 3 0 0.0583 0.0691549 -0.0108549 27 0 27 4.54318 -0.222309
1992 stock 4 0 0.0978 0.117443 -0.019643 27 0 27 7.01494 -0.317033
1992 stock 5 0 0.0796 0.0993642 -0.0197642 27 0 27 5.79756 -0.343299
1992 stock 6 0 0.1452 0.109757 0.0354431 27 0 27 11.7209 0.589173
1992 stock 7 0 0.0885 0.0929744 -0.0044744 27 0 27 6.75721 -0.0800618
1992 stock 8 0 0.1002 0.0843355 0.0158645 27 0 27 8.12471 0.296644
1992 stock 9 0 0.0517 0.0980089 -0.0463089 27 0 27 3.45644 -0.809305
1992 stock 10 0 0.0995 0.0892774 0.0102226 27 0 27 7.90295 0.186285
1992 stock 11 0 0.0585 0.0700856 -0.0115856 27 0 27 4.54049 -0.23581
1992 stock 12 0 0.0607 0.0533907 0.00730932 27 0 27 5.18915 0.168943
1992 stock 13 0 0.056 0.0392282 0.0167718 27 0 27 5.18956 0.448903
1992 stock 14 0 0.0233 0.0277466 -0.00444665 27 0 27 2.14653 -0.140676
1992 stock 15 0 0.0296 0.0189533 0.0106467 27 0 27 3.09814 0.405702
1992 stock 16 0 0.014 0.0124395 0.00156051 27 0 27 1.54023 0.0731586
1992 stock 17 0 0.0167 0.00770468 0.00899532 27 0 27 2.07262 0.534565
1992 stock 18 0 0.008 0.0044325 0.0035675 27 0 27 1.08062 0.279053
1992 stock 19 0 0.0122 0.00570374 0.00649626 27 0 27 1.58923 0.448237
1994 stock 3 0 0.182 0.183626 -0.00162558 9 0 9 3.16246 -0.0125956
1994 stock 4 0 0.1107 0.146636 -0.0359363 9 0 9 1.91114 -0.304766
1994 stock 5 0 0.1768 0.100586 0.0762138 9 0 9 4.00539 0.760162
1994 stock 6 0 0.1345 0.109379 0.0251209 9 0 9 2.78145 0.241458
1994 stock 7 0 0.1009 0.0790112 0.0218888 9 0 9 2.26883 0.243429
1994 stock 8 0 0.0905 0.0688304 0.0216696 9 0 9 2.11282 0.256783
1994 stock 9 0 0.0448 0.0564086 -0.0116086 9 0 9 1.03945 -0.150951
1994 stock 10 0 0.0175 0.0489553 -0.0314553 9 0 9 0.403228 -0.437335
1994 stock 11 0 0.0175 0.0504327 -0.0329327 9 0 9 0.398545 -0.451471
1994 stock 12 0 0.0153 0.0450859 -0.0297859 9 0 9 0.361912 -0.430655
1994 stock 13 0 0.0009 0.034581 -0.033681 9 0 9 0.0226304 -0.553005
1994 stock 14 0 0.0209 0.0253881 -0.00448812 9 0 9 0.609136 -0.0855962
1994 stock 15 0 0.0154 0.018047 -0.00264701 9 0 9 0.491269 -0.0596525
1994 stock 16 0 0.0146 0.0123834 0.00221659 9 0 9 0.514548 0.06013
1994 stock 17 0 0.013 0.00821123 0.00478877 9 0 9 0.504993 0.159196
1994 stock 18 0 0.0176 0.00524221 0.0123578 9 0 9 0.759525 0.513389
1994 stock 19 0 0.0271 0.00719583 0.0199042 9 0 9 1.1066 0.706469
1995 stock 3 0 0.3379 0.135889 0.202011 11 0 11 10.1794 1.95522
1995 stock 4 0 0.1712 0.221344 -0.0501442 11 0 11 3.42804 -0.400599
1995 stock 5 0 0.1471 0.152441 -0.0053407 11 0 11 3.4147 -0.0492787
1995 stock 6 0 0.1346 0.0927082 0.0418918 11 0 11 3.79244 0.479063
1995 stock 7 0 0.0573 0.0838163 -0.0265163 11 0 11 1.45421 -0.317362
1995 stock 8 0 0.0429 0.0604561 -0.0175561 11 0 11 1.20264 -0.244313
1995 stock 9 0 0.0037 0.0491697 -0.0454697 11 0 11 0.100451 -0.697458
1995 stock 10 0 0.0367 0.0395764 -0.00287639 11 0 11 1.18393 -0.0489322
1995 stock 11 0 0.0092 0.0334881 -0.0242881 11 0 11 0.293352 -0.447756
1995 stock 12 0 0.0125 0.0328325 -0.0203325 11 0 11 0.404975 -0.378429
1995 stock 13 0 0.0079 0.0289791 -0.0210791 11 0 11 0.263531 -0.416765
1995 stock 14 0 0.0175 0.0221015 -0.00460146 11 0 11 0.650661 -0.103809
1995 stock 15 0 0.0054 0.0159917 -0.0105917 11 0 11 0.214194 -0.280038
1995 stock 16 0 0.003 0.0112147 -0.00821466 11 0 11 0.130021 -0.258727
1995 stock 17 0 0.0028 0.00760399 -0.00480399 11 0 11 0.133266 -0.183415
1995 stock 18 0 0.01 0.00498441 0.00501559 11 0 11 0.52912 0.236209
1995 stock 19 0 0.0002 0.00740389 -0.00720389 11 0 11 0.00952675 -0.278707
1996 stock 3 0 0.1625 0.105872 0.056628 11 0 11 4.52011 0.610432
1996 stock 4 0 0.2141 0.172895 0.041205 11 0 11 5.17802 0.361389
1996 stock 5 0 0.2736 0.22691 0.0466896 11 0 11 6.26767 0.369721
1996 stock 6 0 0.1439 0.140667 0.00323343 11 0 11 3.44928 0.0308449
1996 stock 7 0 0.0654 0.0781335 -0.0127335 11 0 11 1.74238 -0.157359
1996 stock 8 0 0.0669 0.0625902 0.00430984 11 0 11 1.95147 0.0590119
1996 stock 9 0 0.0143 0.0450559 -0.0307559 11 0 11 0.41575 -0.491767
1996 stock 10 0 0.0261 0.0345912 -0.00849115 11 0 11 0.859952 -0.154108
1996 stock 11 0 0.0041 0.0273567 -0.0232567 11 0 11 0.13791 -0.472863
1996 stock 12 0 0.0046 0.022677 -0.018077 11 0 11 0.16444 -0.402728
1996 stock 13 0 0.0054 0.0213127 -0.0159127 11 0 11 0.197133 -0.365425
1996 stock 14 0 0.0059 0.0185541 -0.0126541 11 0 11 0.224658 -0.31101
1996 stock 15 0 0.0105 0.0141103 -0.00361034 11 0 11 0.435858 -0.101522
1996 stock 16 0 0.0003 0.0100935 -0.00979349 11 0 11 0.0132705 -0.32495
1996 stock 17 0 0.0017 0.00699561 -0.00529561 11 0 11 0.0822893 -0.210729
1996 stock 18 0 0.0004 0.00469345 -0.00429345 11 0 11 0.0210671 -0.208343
1996 stock 19 0 0.0001 0.00749196 -0.00739196 11 0 11 0.00474937 -0.284309
1997 stock 3 0 0.1477 0.103153 0.0445474 7 0 7 2.36325 0.3875
1997 stock 4 0 0.2041 0.137788 0.066312 7 0 7 3.06755 0.509012
1997 stock 5 0 0.2076 0.185141 0.0224592 7 0 7 2.70334 0.152986
1997 stock 6 0 0.143 0.20144 -0.0584402 7 0 7 1.60429 -0.385508
1997 stock 7 0 0.0652 0.118461 -0.0532613 7 0 7 0.852105 -0.436065
1997 stock 8 0 0.1273 0.0628563 0.0644437 7 0 7 2.42346 0.702509
1997 stock 9 0 0.0146 0.0460894 -0.0314894 7 0 7 0.263686 -0.397337
1997 stock 10 0 0.0103 0.0329649 -0.0226649 7 0 7 0.208543 -0.335858
1997 stock 11 0 0.0272 0.0242789 0.00292109 7 0 7 0.625395 0.0502131
1997 stock 12 0 0.0038 0.0188979 -0.0150979 7 0 7 0.0907881 -0.293361
1997 stock 13 0 0.0167 0.0154138 0.00128623 7 0 7 0.430934 0.0276241
1997 stock 14 0 0.0085 0.0139706 -0.00547058 7 0 7 0.222599 -0.123319
1997 stock 15 0 0.0034 0.011992 -0.00859199 7 0 7 0.0920025 -0.208842
1997 stock 16 0 0.0007 0.00910842 -0.00840842 7 0 7 0.0202143 -0.234169
1997 stock 17 0 0.0049 0.00646039 -0.00156039 7 0 7 0.154096 -0.0515301
1997 stock 18 0 0.0028 0.00443067 -0.00163067 7 0 7 0.0952159 -0.0649599
1997 stock 19 0 0.0121 0.00755384 0.00454616 7 0 7 0.370599 0.138917
1998 stock 3 0 0.2036 0.0790054 0.124595 55 0 55 46.4109 3.4255
1998 stock 4 0 0.1767 0.138178 0.0385222 55 0 55 33.6812 0.827874
1998 stock 5 0 0.1548 0.154794 5.71912e-06 55 0 55 27.6043 0.000117261
1998 stock 6 0 0.109 0.174535 -0.0655347 55 0 55 17.035 -1.28045
1998 stock 7 0 0.1254 0.166617 -0.0412172 55 0 55 20.6781 -0.820309
1998 stock 8 0 0.0962 0.0985042 -0.00230415 55 0 55 17.5542 -0.0573435
1998 stock 9 0 0.0381 0.0510013 -0.0129013 55 0 55 7.01906 -0.434902
1998 stock 10 0 0.036 0.0348416 0.00115838 55 0 55 7.32152 0.0468473
1998 stock 11 0 0.0185 0.0246955 -0.0061955 55 0 55 3.7734 -0.296059
1998 stock 12 0 0.0115 0.0176946 -0.00619457 55 0 55 2.44377 -0.348457
1998 stock 13 0 0.0063 0.0135362 -0.0072362 55 0 55 1.37594 -0.464412
1998 stock 14 0 0.0073 0.0108678 -0.00356778 55 0 55 1.69586 -0.255201
1998 stock 15 0 0.0045 0.0095287 -0.0050287 55 0 55 1.05403 -0.383883
1998 stock 16 0 0.0038 0.0080495 -0.0042495 55 0 55 0.919904 -0.352687
1998 stock 17 0 0.0034 0.00609908 -0.00269908 55 0 55 0.87212 -0.257095
1998 stock 18 0 0.0007 0.00429204 -0.00359204 55 0 55 0.188837 -0.407497
1998 stock 19 0 0.0041 0.00776014 -0.00366014 55 0 55 1.00331 -0.30934
1999 stock 3 0 0.0756 0.0670513 0.00854866 30 0 30 7.08297 0.187209
1999 stock 4 0 0.1427 0.110438 0.032262 30 0 30 13.0422 0.563774
1999 stock 5 0 0.1226 0.156687 -0.034087 30 0 30 9.52203 -0.513616
1999 stock 6 0 0.1509 0.152064 -0.00116394 30 0 30 12.5278 -0.017754
1999 stock 7 0 0.0957 0.151945 -0.0562454 30 0 30 7.04175 -0.858207
1999 stock 8 0 0.1168 0.13668 -0.0198796 30 0 30 9.43266 -0.316979
1999 stock 9 0 0.0806 0.0819198 -0.00131976 30 0 30 7.16151 -0.0263585
1999 stock 10 0 0.0671 0.041833 0.025267 30 0 30 7.09458 0.691249
1999 stock 11 0 0.0482 0.0270262 0.0211738 30 0 30 5.46887 0.715183
1999 stock 12 0 0.0246 0.0188927 0.0057073 30 0 30 2.84179 0.229608
1999 stock 13 0 0.0138 0.0132709 0.000529081 30 0 30 1.66901 0.025324
1999 stock 14 0 0.0188 0.00994872 0.00885128 30 0 30 2.48365 0.488489
1999 stock 15 0 0.0048 0.00784991 -0.00304991 30 0 30 0.630849 -0.18929
1999 stock 16 0 0.0116 0.00666677 0.00493323 30 0 30 1.62868 0.332037
1999 stock 17 0 0.0064 0.00552939 0.000870608 30 0 30 0.914933 0.0643055
1999 stock 18 0 0.0041 0.0041691 -6.90968e-05 30 0 30 0.614803 -0.00587361
1999 stock 19 0 0.0159 0.00802826 0.00787174 30 0 30 2.18005 0.483138
2000 stock 3 0 0.0457 0.0677409 -0.0220409 31 0 31 4.04168 -0.488332
2000 stock 4 0 0.0861 0.0972465 -0.0111465 31 0 31 7.61251 -0.209459
2000 stock 5 0 0.0885 0.131954 -0.0434542 31 0 31 7.03555 -0.714875
2000 stock 6 0 0.0925 0.155805 -0.0633052 31 0 31 6.95896 -0.97187
2000 stock 7 0 0.1439 0.137824 0.00607612 31 0 31 12.7355 0.0981402
2000 stock 8 0 0.1583 0.128308 0.0299923 31 0 31 14.7064 0.499324
2000 stock 9 0 0.1224 0.109249 0.0131512 31 0 31 11.2744 0.234725
2000 stock 10 0 0.0803 0.0656028 0.0146972 31 0 31 7.97038 0.330514
2000 stock 11 0 0.0704 0.0330804 0.0373196 31 0 31 8.30728 1.16182
2000 stock 12 0 0.0353 0.0203161 0.0149839 31 0 31 4.30645 0.591346
2000 stock 13 0 0.0176 0.0139354 0.00366465 31 0 31 2.21337 0.174061
2000 stock 14 0 0.0159 0.00966632 0.00623368 31 0 31 2.1656 0.354735
2000 stock 15 0 0.0125 0.00712591 0.00537409 31 0 31 1.79704 0.355728
2000 stock 16 0 0.0095 0.00555317 0.00394683 31 0 31 1.42223 0.295711
2000 stock 17 0 0.0083 0.00460625 0.00369375 31 0 31 1.28446 0.303722
2000 stock 18 0 0.002 0.00376578 -0.00176578 31 0 31 0.313354 -0.160513
